active,certifications,created_date,date_of_hire,email,employee_id,first_name,full_name,group,last_name,personnel_id,phone_mobile,phone_work,role,shift,station,unit,updated_date,user_id,username
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2024-07-02,aharris@firedepartment.org,FD4982,Amber,Amber Harris,ADMIN,Harris,FP-28237920-5307-47a3-b66a-24366b9b6994,(206) 993-6441,(206) 537-4519,LIEUTENANT,C,STATION_16,MEDIC 016,2025-09-15 10:46:13,aharris,aharris
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2012-04-13,tbennett@firedepartment.org,FD7782,Timothy,Timothy Bennett,ADMIN,Bennett,FP-6cbbb083-63e9-42b4-b862-eef297ad8a6e,(206) 512-7336,(206) 346-1904,LIEUTENANT,C,STATION_23,MEDIC 023,2025-09-15 10:46:13,tbennett,tbennett
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2004-06-25,mthompson@firedepartment.org,FD4848,Melissa,Melissa Thompson,TRAINING,Thompson,FP-a4ef043f-2cc0-49a7-98fd-f5d49f8f8d01,(206) 682-1663,(360) 758-2261,BATTALION_CHIEF,B,STATION_01,MEDIC 001,2025-09-15 10:46:13,mthompson,mthompson
True,"[""EMT"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2005-02-03,lharrell@firedepartment.org,FD6498,Lori,Lori Harrell,TRAINING,Harrell,FP-745c282b-4df2-452f-8e54-3aadf242f2e5,(206) 422-2170,(206) 978-1686,PARAMEDIC,B,STATION_23,ENGINE 023,2025-09-15 10:46:13,lharrell,lharrell
True,"[""EMT""]",2025-09-15 10:46:13,2018-08-30,cgibson@firedepartment.org,FD7752,Cassidy,Cassidy Gibson,TRAINING,Gibson,FP-c89f654b-483a-43e2-b114-a2e0a13f1284,(206) 575-4394,(360) 728-8038,FIREFIGHTER,B,STATION_01,ENGINE 001,2025-09-15 10:46:13,cgibson,cgibson
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2009-09-15,azamora@firedepartment.org,FD9195,Ana,Ana Zamora,OPERATIONS,Zamora,FP-93e75157-c565-4c31-98d7-95629f62a35f,(206) 601-1293,(206) 997-7837,LIEUTENANT,B,STATION_07,AID 007,2025-09-15 10:46:13,azamora,azamora
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2012-11-26,jphillips@firedepartment.org,FD5001,Joshua,Joshua Phillips,ADMIN,Phillips,FP-9ed53ce9-58d1-464c-9033-26a06a0854e4,(206) 841-1755,(206) 592-8566,FIREFIGHTER,B,STATION_08,LADDER 008,2025-09-15 10:46:13,jphillips,jphillips
True,"[""EMT"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2022-08-13,tgarcia@firedepartment.org,FD6810,Timothy,Timothy Garcia,PREVENTION,Garcia,FP-9c7fe9c0-6ce4-4576-a51f-7b422af39ce3,(360) 287-3364,(206) 958-4228,BATTALION_CHIEF,A,STATION_26,ENGINE 026,2025-09-15 10:46:13,tgarcia,tgarcia
True,"[""EMT"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2005-09-01,swarren@firedepartment.org,FD5668,Scott,Scott Warren,ADMIN,Warren,FP-6cd18bdb-cb8c-489d-a142-a14732ae767c,(206) 994-6774,(360) 671-6768,CAPTAIN,A,STATION_16,AID 016,2025-09-15 10:46:13,swarren,swarren
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2020-01-03,ashaw@firedepartment.org,FD4357,Amanda,Amanda Shaw,ADMIN,Shaw,FP-47907405-638c-498b-a575-1feecb40012f,(564) 411-3217,(206) 769-7097,PARAMEDIC,A,STATION_22,ENGINE 022,2025-09-15 10:46:13,ashaw,ashaw
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2013-08-02,nhunt@firedepartment.org,FD9439,Natasha,Natasha Hunt,PREVENTION,Hunt,FP-a896e0ce-cea4-4ccd-b06c-8648bde40643,(206) 714-8513,(425) 685-1641,BATTALION_CHIEF,B,STATION_36,AID 036,2025-09-15 10:46:13,nhunt,nhunt
True,"[""EMT""]",2025-09-15 10:46:13,2004-11-02,ssalazar@firedepartment.org,FD2011,Shaun,Shaun Salazar,ADMIN,Salazar,FP-daca99a8-a19c-474c-a341-a0cd2ba1244f,(206) 926-3814,(206) 430-1365,PARAMEDIC,C,STATION_19,MEDIC 019,2025-09-15 10:46:13,ssalazar,ssalazar
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2013-08-16,jwilliamson@firedepartment.org,FD7461,Joseph,Joseph Williamson,ADMIN,Williamson,FP-01916c61-94f9-43de-9d31-cefaa6c3cabf,(206) 386-6474,(206) 508-8859,CAPTAIN,B,STATION_15,AID 015,2025-09-15 10:46:13,jwilliamson,jwilliamson
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2004-04-08,tgriffin@firedepartment.org,FD3713,Timothy,Timothy Griffin,PREVENTION,Griffin,FP-ca254d64-04f2-4df3-9df6-b26c8aff1267,(206) 867-3018,(206) 635-9066,LIEUTENANT,A,STATION_34,MEDIC 034,2025-09-15 10:46:13,tgriffin,tgriffin
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2014-02-20,lhill@firedepartment.org,FD9333,Lisa,Lisa Hill,ADMIN,Hill,FP-6695d302-4c93-45c2-a5ed-5ce61a67bf30,(425) 565-7879,(425) 813-2175,BATTALION_CHIEF,B,STATION_20,AID 020,2025-09-15 10:46:13,lhill,lhill
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2005-06-29,kjones@firedepartment.org,FD5319,Kimberly,Kimberly Jones,OPERATIONS,Jones,FP-ef7eea17-8e91-4333-86a7-7069d3ff3b35,(425) 625-5219,(360) 994-5295,BATTALION_CHIEF,B,STATION_14,MEDIC 014,2025-09-15 10:46:13,kjones,kjones
True,"[""HAZMAT""]",2025-09-15 10:46:13,2002-10-05,tmendez@firedepartment.org,FD7451,Thomas,Thomas Mendez,OPERATIONS,Mendez,FP-02a2ee0a-44a3-4b2a-89ae-f3556062f09d,(206) 368-2433,(206) 563-6193,FIREFIGHTER,C,STATION_25,ENGINE 025,2025-09-15 10:46:13,tmendez,tmendez
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2017-04-26,lwaller@firedepartment.org,FD2903,Lacey,Lacey Waller,OPERATIONS,Waller,FP-ac451db2-d42f-4e93-9901-978c16fbc7e1,(425) 489-7509,(360) 500-2933,FIREFIGHTER,B,STATION_03,MEDIC 003,2025-09-15 10:46:13,lwaller,lwaller
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2005-12-22,jcarlson@firedepartment.org,FD3236,Jeffery,Jeffery Carlson,ADMIN,Carlson,FP-3c371ebe-6e0f-4e36-ab2d-cd020a59eb80,(206) 409-6668,(425) 271-3638,CAPTAIN,C,STATION_14,ENGINE 014,2025-09-15 10:46:13,jcarlson,jcarlson
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2012-06-10,bbrown@firedepartment.org,FD8661,Brian,Brian Brown,ADMIN,Brown,FP-ee21239a-891a-4ea5-a1b2-2216cfdbb9fd,(425) 834-6768,(564) 751-2674,CAPTAIN,A,STATION_37,AID 037,2025-09-15 10:46:13,bbrown,bbrown
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2015-06-25,kreynolds@firedepartment.org,FD1819,Katherine,Katherine Reynolds,PREVENTION,Reynolds,FP-c27eb319-fbad-49c4-b5db-7caa6b450eb2,(206) 606-2362,(206) 383-9901,PARAMEDIC,C,STATION_17,MEDIC 017,2025-09-15 10:46:13,kreynolds,kreynolds
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2017-09-27,sking@firedepartment.org,FD1797,Steven,Steven King,OPERATIONS,King,FP-c5e905f0-6757-4b74-bf27-b711123a01da,(206) 255-4232,(425) 985-6067,FIREFIGHTER,B,STATION_16,AID 016,2025-09-15 10:46:13,sking,sking
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2012-06-08,jball@firedepartment.org,FD7638,Julie,Julie Ball,ADMIN,Ball,FP-0105aa9d-0858-4e97-b4fd-5bcb4c197297,(206) 600-7561,(206) 307-6928,LIEUTENANT,C,STATION_01,LADDER 001,2025-09-15 10:46:13,jball,jball
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2014-05-20,dpetty@firedepartment.org,FD5076,Donna,Donna Petty,OPERATIONS,Petty,FP-8ead1a25-55a3-49c3-baf0-0d8c5c44ed2a,(425) 726-1989,(425) 407-4456,BATTALION_CHIEF,B,STATION_37,AID 037,2025-09-15 10:46:13,dpetty,dpetty
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2020-05-05,afarmer@firedepartment.org,FD2981,Adam,Adam Farmer,ADMIN,Farmer,FP-7ad996a3-4f13-4e82-8984-71ba86e234dc,(206) 293-9464,(360) 495-1933,FIREFIGHTER,A,STATION_11,AID 011,2025-09-15 10:46:13,afarmer,afarmer
True,"[""EMT"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2016-02-10,cjohnson@firedepartment.org,FD5557,Christopher,Christopher Johnson,OPERATIONS,Johnson,FP-57deac2c-14f6-4343-8118-c3fc0b662593,(425) 950-6527,(425) 281-2606,FIREFIGHTER,B,STATION_12,AID 012,2025-09-15 10:46:13,cjohnson,cjohnson
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2008-07-21,rcrawford@firedepartment.org,FD2985,Rebecca,Rebecca Crawford,ADMIN,Crawford,FP-a5e8159d-3559-4758-93d4-6ec19b709b71,(360) 741-4579,(206) 417-6673,BATTALION_CHIEF,C,STATION_27,ENGINE 027,2025-09-15 10:46:13,rcrawford,rcrawford
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2003-05-28,bbennett@firedepartment.org,FD9778,Barbara,Barbara Bennett,TRAINING,Bennett,FP-6c4afcbe-0a0f-4b19-9f6e-495ecb5087c1,(206) 980-8531,(360) 416-1010,CAPTAIN,C,STATION_24,LADDER 024,2025-09-15 10:46:13,bbennett,bbennett
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2013-03-31,jbrown@firedepartment.org,FD4612,Judy,Judy Brown,TRAINING,Brown,FP-5918bad3-40d0-4469-98a5-03024c40aac7,(206) 649-5130,(206) 540-1261,CAPTAIN,B,STATION_14,MEDIC 014,2025-09-15 10:46:13,jbrown,jbrown
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2024-04-14,jnelson@firedepartment.org,FD5392,Jacob,Jacob Nelson,ADMIN,Nelson,FP-67d347a4-ed7d-435f-b6fc-3a1d432b90fa,(206) 394-1677,(206) 386-1739,LIEUTENANT,A,STATION_26,LADDER 026,2025-09-15 10:46:13,jnelson,jnelson
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2009-03-22,pnewton@firedepartment.org,FD2482,Philip,Philip Newton,TRAINING,Newton,FP-dd03b3a1-0ffd-4deb-a5cd-0e964b824ed0,(206) 500-7531,(425) 891-9695,CAPTAIN,B,STATION_12,ENGINE 012,2025-09-15 10:46:13,pnewton,pnewton
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2008-11-07,vhorton@firedepartment.org,FD9856,Veronica,Veronica Horton,PREVENTION,Horton,FP-3387df4b-b596-43ac-9f9b-4e3c411eebab,(425) 505-7165,(206) 404-3764,CAPTAIN,A,STATION_25,MEDIC 025,2025-09-15 10:46:13,vhorton,vhorton
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2020-05-13,jwilson@firedepartment.org,FD5207,Justin,Justin Wilson,PREVENTION,Wilson,FP-a0631391-e053-4f47-9a55-ffdcf14846fe,(564) 500-8630,(425) 822-1917,LIEUTENANT,B,STATION_26,MEDIC 026,2025-09-15 10:46:13,jwilson,jwilson
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2019-12-02,mjones@firedepartment.org,FD2746,Michelle,Michelle Jones,PREVENTION,Jones,FP-509e25ed-b701-4e92-ba85-c999fda5745b,(206) 248-7298,(206) 436-9335,LIEUTENANT,C,STATION_18,MEDIC 018,2025-09-15 10:46:13,mjones,mjones
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2022-12-15,amoon@firedepartment.org,FD2317,Alexander,Alexander Moon,OPERATIONS,Moon,FP-5a86e5a0-fa2c-4d75-8c1c-85263b2707a9,(206) 238-3408,(206) 900-3263,FIREFIGHTER,C,STATION_32,MEDIC 032,2025-09-15 10:46:13,amoon,amoon
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2007-02-19,tcarr@firedepartment.org,FD4236,Theresa,Theresa Carr,OPERATIONS,Carr,FP-0808466b-28f5-4a2c-9ea9-b2e3ad3e2b8e,(206) 804-3559,(206) 771-4072,LIEUTENANT,A,STATION_35,AID 035,2025-09-15 10:46:13,tcarr,tcarr
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2004-10-09,mdavis@firedepartment.org,FD1412,Melissa,Melissa Davis,TRAINING,Davis,FP-e5dafdb7-9b4a-4ccc-bbe2-4793d870ee4e,(206) 810-9421,(206) 803-2049,CAPTAIN,B,STATION_35,ENGINE 035,2025-09-15 10:46:13,mdavis,mdavis
True,"[""EMT"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2020-03-17,tleon@firedepartment.org,FD1651,Theresa,Theresa Leon,TRAINING,Leon,FP-5411eb8d-1da7-41ae-98fe-8f68f10dc63d,(425) 351-5295,(425) 540-5038,LIEUTENANT,B,STATION_37,ENGINE 037,2025-09-15 10:46:13,tleon,tleon
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2022-07-17,smaddox@firedepartment.org,FD1617,Stephanie,Stephanie Maddox,PREVENTION,Maddox,FP-7c180ffe-8ca5-4048-866b-c5d4355c80b3,(425) 796-3298,(425) 916-7992,BATTALION_CHIEF,A,STATION_25,LADDER 025,2025-09-15 10:46:13,smaddox,smaddox
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2002-03-21,twebb@firedepartment.org,FD8475,Thomas,Thomas Webb,OPERATIONS,Webb,FP-77bb2239-b032-4475-90b9-05f6dac8f91b,(360) 388-4377,(206) 481-4818,CAPTAIN,A,STATION_16,AID 016,2025-09-15 10:46:13,twebb,twebb
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2019-01-30,ebrown@firedepartment.org,FD1083,Elizabeth,Elizabeth Brown,OPERATIONS,Brown,FP-72e417e6-1a47-47a5-803d-7bd85c4eedae,(425) 762-8756,(206) 906-9586,FIREFIGHTER,A,STATION_10,LADDER 010,2025-09-15 10:46:13,ebrown,ebrown
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2022-03-08,tlopez@firedepartment.org,FD5202,Troy,Troy Lopez,PREVENTION,Lopez,FP-b7bcdeef-8bd9-4227-8846-0f28f03393e6,(425) 873-5549,(360) 202-9455,BATTALION_CHIEF,B,STATION_09,AID 009,2025-09-15 10:46:13,tlopez,tlopez
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2005-06-07,csmith@firedepartment.org,FD3240,Charles,Charles Smith,PREVENTION,Smith,FP-addb1dd9-44cc-4a88-b16e-19d7f79e5b2b,(425) 488-6189,(206) 561-5736,PARAMEDIC,B,STATION_07,LADDER 007,2025-09-15 10:46:13,csmith,csmith
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2001-08-21,kwilson@firedepartment.org,FD5505,Kerry,Kerry Wilson,ADMIN,Wilson,FP-ea007ab2-2dce-487c-ad01-7898fb38c98d,(425) 705-3990,(425) 358-8882,CAPTAIN,C,STATION_08,ENGINE 008,2025-09-15 10:46:13,kwilson,kwilson
True,"[""EMT""]",2025-09-15 10:46:13,2020-12-06,kflynn@firedepartment.org,FD2061,Kiara,Kiara Flynn,ADMIN,Flynn,FP-70515ff4-4a83-4044-9552-6ecfb2fbdd34,(564) 377-8724,(206) 361-9713,BATTALION_CHIEF,A,STATION_21,MEDIC 021,2025-09-15 10:46:13,kflynn,kflynn
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2017-10-18,sbrown@firedepartment.org,FD8247,Steven,Steven Brown,ADMIN,Brown,FP-e39192b0-cec0-43c2-af95-0023cfc4db8c,(425) 236-4289,(425) 417-1993,FIREFIGHTER,B,STATION_37,AID 037,2025-09-15 10:46:13,sbrown,sbrown
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2010-10-14,lwaters@firedepartment.org,FD2466,Lori,Lori Waters,TRAINING,Waters,FP-224c4d66-2fbd-4dc0-9b87-06c4729efab3,(425) 342-7551,(206) 239-8909,BATTALION_CHIEF,A,STATION_33,AID 033,2025-09-15 10:46:13,lwaters,lwaters
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2024-07-20,jgreen@firedepartment.org,FD7571,Johnathan,Johnathan Green,TRAINING,Green,FP-d09cfb9e-b548-44aa-9881-0c110696b77e,(206) 933-8601,(206) 495-3640,FIREFIGHTER,A,STATION_33,ENGINE 033,2025-09-15 10:46:13,jgreen,jgreen
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2021-09-19,pmercer@firedepartment.org,FD1800,Patrick,Patrick Mercer,TRAINING,Mercer,FP-c8e32224-f6cd-4e60-a677-ab379c7908bb,(360) 269-6232,(206) 611-2874,CAPTAIN,C,STATION_02,LADDER 002,2025-09-15 10:46:13,pmercer,pmercer
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2022-02-26,mpaul@firedepartment.org,FD2014,Michael,Michael Paul,ADMIN,Paul,FP-cfe6c0f8-2a64-4ef2-8357-f4b55d372c6e,(425) 995-1001,(360) 651-5754,CAPTAIN,A,STATION_09,ENGINE 009,2025-09-15 10:46:13,mpaul,mpaul
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2014-01-01,cgeorge@firedepartment.org,FD9942,Christina,Christina George,PREVENTION,George,FP-32e911d2-9056-430d-baf4-7496827e6095,(425) 407-1063,(206) 918-6523,FIREFIGHTER,B,STATION_10,ENGINE 010,2025-09-15 10:46:13,cgeorge,cgeorge
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2002-04-10,wreese@firedepartment.org,FD1746,William,William Reese,PREVENTION,Reese,FP-2bf2f0e7-ac8b-4aec-a59a-373e6fca1dfd,(206) 256-5610,(206) 480-9808,FIREFIGHTER,B,STATION_22,LADDER 022,2025-09-15 10:46:13,wreese,wreese
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2017-04-29,jpena@firedepartment.org,FD9699,Jeffrey,Jeffrey Pena,TRAINING,Pena,FP-7846716e-f97f-4e0a-a5cb-2c6027003259,(206) 763-3219,(206) 368-2987,FIREFIGHTER,A,STATION_32,MEDIC 032,2025-09-15 10:46:13,jpena,jpena
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2024-01-05,jortega@firedepartment.org,FD8003,Jamie,Jamie Ortega,ADMIN,Ortega,FP-a1666a84-3f2d-496a-8b2e-5ac82b343246,(360) 238-6805,(206) 445-7006,LIEUTENANT,C,STATION_33,MEDIC 033,2025-09-15 10:46:13,jortega,jortega
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2014-01-20,abrandt@firedepartment.org,FD9268,Alejandro,Alejandro Brandt,OPERATIONS,Brandt,FP-b60116e1-cf32-42da-8603-ae564c443264,(206) 688-5145,(206) 413-6095,FIREFIGHTER,C,STATION_18,ENGINE 018,2025-09-15 10:46:13,abrandt,abrandt
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2011-08-01,bcooper@firedepartment.org,FD8650,Brian,Brian Cooper,TRAINING,Cooper,FP-51986630-02bb-4660-b884-09660f997d2b,(206) 913-6172,(206) 284-7166,FIREFIGHTER,C,STATION_02,LADDER 002,2025-09-15 10:46:13,bcooper,bcooper
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2007-03-24,cfuentes@firedepartment.org,FD4698,Craig,Craig Fuentes,OPERATIONS,Fuentes,FP-83dd2e69-5796-4845-a93b-21bafc8791bb,(206) 491-9023,(206) 953-3988,CAPTAIN,B,STATION_29,LADDER 029,2025-09-15 10:46:13,cfuentes,cfuentes
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2011-03-18,mlamb@firedepartment.org,FD4523,Maria,Maria Lamb,ADMIN,Lamb,FP-ba887560-5657-4068-8d09-a88deacf5535,(425) 907-7673,(206) 743-2453,BATTALION_CHIEF,C,STATION_10,LADDER 010,2025-09-15 10:46:13,mlamb,mlamb
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2014-02-04,jchavez@firedepartment.org,FD2657,Jessica,Jessica Chavez,TRAINING,Chavez,FP-6bee8e7a-8ce4-42cc-9696-0fe28348788f,(206) 970-3597,(206) 592-5009,PARAMEDIC,C,STATION_07,LADDER 007,2025-09-15 10:46:13,jchavez,jchavez
True,"[""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2009-12-27,jwade@firedepartment.org,FD5389,Joshua,Joshua Wade,OPERATIONS,Wade,FP-dd00a9e5-b213-4d6b-82ef-5f3cea9844c1,(206) 978-8919,(425) 526-8241,FIREFIGHTER,B,STATION_19,AID 019,2025-09-15 10:46:13,jwade,jwade
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2015-02-28,vgonzalez@firedepartment.org,FD3277,Vincent,Vincent Gonzalez,ADMIN,Gonzalez,FP-456cea7d-ef23-406d-9428-1eb82c313da2,(206) 455-7017,(425) 271-5547,CAPTAIN,B,STATION_01,MEDIC 001,2025-09-15 10:46:13,vgonzalez,vgonzalez
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2017-08-19,lthomas@firedepartment.org,FD2980,Leslie,Leslie Thomas,OPERATIONS,Thomas,FP-95dd762f-bbbf-4e80-b4f0-4d5720d1da90,(206) 354-5438,(206) 548-7712,LIEUTENANT,B,STATION_25,ENGINE 025,2025-09-15 10:46:13,lthomas,lthomas
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2008-01-09,dyang@firedepartment.org,FD1621,Dana,Dana Yang,TRAINING,Yang,FP-b39fb40f-2c2f-4842-aa8b-29bd2d1c5e59,(564) 910-2582,(425) 797-2409,FIREFIGHTER,A,STATION_17,AID 017,2025-09-15 10:46:13,dyang,dyang
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2001-09-15,jsweeney@firedepartment.org,FD1215,Jeffrey,Jeffrey Sweeney,ADMIN,Sweeney,FP-143116b9-37d3-404e-8c41-d62ebfdb0c28,(206) 447-5789,(206) 374-7411,CAPTAIN,B,STATION_03,AID 003,2025-09-15 10:46:13,jsweeney,jsweeney
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2022-10-05,madams@firedepartment.org,FD5751,Morgan,Morgan Adams,TRAINING,Adams,FP-ec903933-3ac1-4602-a7b7-6728a2265da2,(425) 644-3169,(425) 406-3089,BATTALION_CHIEF,C,STATION_04,ENGINE 004,2025-09-15 10:46:13,madams,madams
True,"[""EMT"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2011-07-24,mwilson@firedepartment.org,FD2724,Michele,Michele Wilson,ADMIN,Wilson,FP-d9acf6b9-c9f9-4271-b8e9-e5f2152bbac4,(360) 772-9353,(206) 243-2555,LIEUTENANT,C,STATION_14,MEDIC 014,2025-09-15 10:46:13,mwilson,mwilson
True,"[""EMT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2023-11-05,jolson@firedepartment.org,FD9043,Jodi,Jodi Olson,ADMIN,Olson,FP-2a888176-6e83-4b04-83f2-01dcc7760b9e,(206) 947-3652,(206) 507-9713,PARAMEDIC,A,STATION_05,LADDER 005,2025-09-15 10:46:13,jolson,jolson
True,"[""HAZMAT""]",2025-09-15 10:46:13,2018-03-18,dmcpherson@firedepartment.org,FD5293,Donna,Donna Mcpherson,ADMIN,Mcpherson,FP-55abf40d-a97e-4710-9a0e-c3fe00c6188f,(206) 822-3142,(206) 775-4687,FIREFIGHTER,C,STATION_05,AID 005,2025-09-15 10:46:13,dmcpherson,dmcpherson
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2022-02-15,arivers@firedepartment.org,FD9791,Ashley,Ashley Rivers,ADMIN,Rivers,FP-dc820608-00ed-4537-82d0-aded5a73a137,(206) 524-1667,(206) 800-8929,CAPTAIN,A,STATION_05,AID 005,2025-09-15 10:46:13,arivers,arivers
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2023-06-29,csullivan@firedepartment.org,FD7563,Charles,Charles Sullivan,ADMIN,Sullivan,FP-d0f2da86-e6d4-4091-86bf-d717083b455b,(206) 272-1365,(206) 721-9193,LIEUTENANT,B,STATION_23,MEDIC 023,2025-09-15 10:46:13,csullivan,csullivan
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2019-12-31,crussell@firedepartment.org,FD8398,Christopher,Christopher Russell,ADMIN,Russell,FP-cffdf1f8-cd2b-467a-9fcf-1693b7d36bfd,(206) 205-6508,(206) 687-5719,BATTALION_CHIEF,C,STATION_22,ENGINE 022,2025-09-15 10:46:13,crussell,crussell
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2013-05-02,khanson@firedepartment.org,FD1670,Kristen,Kristen Hanson,OPERATIONS,Hanson,FP-d1b5ea19-7f8b-4952-93fd-8a83dca947ec,(206) 300-7653,(206) 586-8236,BATTALION_CHIEF,A,STATION_29,MEDIC 029,2025-09-15 10:46:13,khanson,khanson
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2003-02-15,dhowell@firedepartment.org,FD2303,Darlene,Darlene Howell,PREVENTION,Howell,FP-19fa3cde-4788-47aa-85f0-5d93cdaf7755,(425) 283-4548,(425) 460-5763,CAPTAIN,C,STATION_17,MEDIC 017,2025-09-15 10:46:13,dhowell,dhowell
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2016-06-30,ksims@firedepartment.org,FD9470,Kimberly,Kimberly Sims,TRAINING,Sims,FP-8da8031a-4d54-41d9-ad5c-876609618bd6,(425) 316-6388,(206) 719-2714,FIREFIGHTER,A,STATION_27,ENGINE 027,2025-09-15 10:46:13,ksims,ksims
